"INS_INF","INFORMANTE","RESPONSAVEL_BP","COLETOR","NM_INFORMANTE","INSUMO","NM_INSUMO","CARACT_INSUMO","MARCA","PAIS","REGIAO","UF","MUNICIPIO","COTACAO","SAZONALIDADE","TIPO_ESTABELECIMENTO","TP_PRECO","PERIODICIDADE","JOB_UTILIZADO","ITEM_UTILIZADO","DATA_PRECO","PRECO"
1438312,85657,GISOU,GISOU,BIG TRANS COMERCIAL DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2023-11-12 00:00:00.000,9.99
1438312,85657,GISOU,GISOU,BIG TRANS COMERCIAL DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2023-07-02 00:00:00.000,9.99
1438312,85657,GISOU,PALOP,BIG TRANS COMERCIAL DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2023-06-12 00:00:00.000,9.99
1438312,85657,GISOU,GISOU,BIG TRANS COMERCIAL DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2022-11-22 00:00:00.000,5.99
1438312,85657,GISOU,GISOU,BIG TRANS COMERCIAL DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2022-07-02 00:00:00.000,6.99
1438312,85657,GISOU,MAANN,BIG TRANS COMERCIAL DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2022-03-12 00:00:00.000,9.89
1438477,85660,GISOU,GISOU,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-10-23 00:00:00.000,7.99
1438477,85660,GISOU,GISOU,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-10-03 00:00:00.000,7.99
1438477,85660,GISOU,ANMEL,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-07-13 00:00:00.000,7.99
1438477,85660,GISOU,ANMEL,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-05-13 00:00:00.000,8.99
1438477,85660,GISOU,ANMEL,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-04-03 00:00:00.000,9.99
1438477,85660,GISOU,ANMEL,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-03-03 00:00:00.000,7.29
1438477,85660,GISOU,ANMEL,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-02-13 00:00:00.000,8.99
1438477,85660,GISOU,ANMEL,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-11-23 00:00:00.000,11.99
1438477,85660,GISOU,ROSOU,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-09-03 00:00:00.000,3.99
1438477,85660,GISOU,ROSOU,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-08-23 00:00:00.000,7.99
1438477,85660,GISOU,ROSOU,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-06-13 00:00:00.000,10.29
1438477,85660,GISOU,EDBAT,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-05-03 00:00:00.000,8.99
1438477,85660,GISOU,EDBAT,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2021-12-03 00:00:00.000,8.99
103272,8249,MAOMA,MAOMA,NORTEFERRO INDUSTRIA E COMÉRCIO DE FERRO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,N,AM,MNS,U,,DISTRIBUIDORAS E LOJAS DE PROD. METALÚRGICOS E FERRAGENS,AE,M10,EPEPRECO,"210255",2023-09-01 00:00:00.000,72
103272,8249,MAOMA,MAOMA,NORTEFERRO INDUSTRIA E COMÉRCIO DE FERRO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,N,AM,MNS,U,,DISTRIBUIDORAS E LOJAS DE PROD. METALÚRGICOS E FERRAGENS,AE,M10,EPEPRECO,"210255",2023-04-04 00:00:00.000,79
103272,8249,MAOMA,MAOMA,NORTEFERRO INDUSTRIA E COMÉRCIO DE FERRO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,N,AM,MNS,U,,DISTRIBUIDORAS E LOJAS DE PROD. METALÚRGICOS E FERRAGENS,AE,M10,SICROAM,"299494",2023-03-03 00:00:00.000,79
103272,8249,MAOMA,MAOMA,NORTEFERRO INDUSTRIA E COMÉRCIO DE FERRO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,N,AM,MNS,U,,DISTRIBUIDORAS E LOJAS DE PROD. METALÚRGICOS E FERRAGENS,AE,M10,SICROAM,"266894",2023-01-04 00:00:00.000,82
103272,8249,MAOMA,MAOMA,NORTEFERRO INDUSTRIA E COMÉRCIO DE FERRO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,N,AM,MNS,U,,DISTRIBUIDORAS E LOJAS DE PROD. METALÚRGICOS E FERRAGENS,AE,M10,EPEPRECO,"210255",2023-01-04 00:00:00.000,82
103272,8249,MAOMA,MAOMA,NORTEFERRO INDUSTRIA E COMÉRCIO DE FERRO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,N,AM,MNS,U,,DISTRIBUIDORAS E LOJAS DE PROD. METALÚRGICOS E FERRAGENS,AE,M10,O-GRUPOS,"1",2022-12-10 00:00:00.000,82
103272,8249,MAOMA,SOARA,NORTEFERRO INDUSTRIA E COMÉRCIO DE FERRO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,N,AM,MNS,U,,DISTRIBUIDORAS E LOJAS DE PROD. METALÚRGICOS E FERRAGENS,AE,M10,O-GRUPOS,"1",2022-07-11 00:00:00.000,96.5
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2023-11-09 00:00:00.000,4.29
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2023-10-09 00:00:00.000,6.59
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2023-09-29 00:00:00.000,4.99
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2023-07-29 00:00:00.000,3.99
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2023-06-29 00:00:00.000,4.99
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2023-05-19 00:00:00.000,4.99
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2023-04-09 00:00:00.000,7.49
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2023-03-29 00:00:00.000,3.49
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2023-02-19 00:00:00.000,7.59
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2022-12-19 00:00:00.000,4.99
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2022-12-09 00:00:00.000,4.99
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2022-11-29 00:00:00.000,4.49
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2022-09-29 00:00:00.000,2.69
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2022-08-09 00:00:00.000,3.49
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2022-06-19 00:00:00.000,5.99
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2022-05-19 00:00:00.000,2.99
1515990,86236,TEBAR,TEBAR,TUPY CALDAS COMERCIO DE ALIMENTOS E LANCHONETE EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371001",2022-01-09 00:00:00.000,7.99
1516414,87276,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2023-08-10 00:00:00.000,8.99
1516414,87276,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2022-11-10 00:00:00.000,4.69
1516414,87276,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2022-08-10 00:00:00.000,5.65
1516414,87276,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2021-12-20 00:00:00.000,6.99
1516414,87276,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2021-11-30 00:00:00.000,6.99
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2023-10-08 00:00:00.000,5.69
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2023-08-18 00:00:00.000,5.66
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2023-08-28 00:00:00.000,4.93
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2023-04-28 00:00:00.000,3.89
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2023-03-18 00:00:00.000,6.85
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2022-10-08 00:00:00.000,3.48
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2022-09-08 00:00:00.000,2.98
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2022-08-18 00:00:00.000,3.9
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2022-07-08 00:00:00.000,6.85
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2022-04-18 00:00:00.000,6.76
1515423,89166,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,"110371001",2021-11-18 00:00:00.000,4.85
1514536,89126,NESIL,NESIL,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-05-26 00:00:00.000,7.99
1514536,89126,NESIL,NESIL,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-03-16 00:00:00.000,5.99
1514536,89126,NESIL,NESIL,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-02-06 00:00:00.000,6.95
1514536,89126,NESIL,NESIL,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-11-26 00:00:00.000,5.49
1514536,89126,NESIL,NESIL,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-01-06 00:00:00.000,6.75
1514536,89126,NESIL,NESIL,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2021-11-06 00:00:00.000,3.99
1517005,86782,TEBAR,TEBAR,MARIO MERCEARIA E ACOUGUE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M1,IPC,"110371001",2023-11-21 00:00:00.000,4.79
1517005,86782,TEBAR,TEBAR,MARIO MERCEARIA E ACOUGUE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M1,IPC,"110371001",2023-10-21 00:00:00.000,5.99
1517005,86782,TEBAR,TEBAR,MARIO MERCEARIA E ACOUGUE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M1,IPC,"110371001",2023-08-21 00:00:00.000,6.49
1517005,86782,TEBAR,TEBAR,MARIO MERCEARIA E ACOUGUE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M1,IPC,"110371001",2023-05-11 00:00:00.000,5.79
1517005,86782,TEBAR,TEBAR,MARIO MERCEARIA E ACOUGUE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M1,IPC,"110371001",2023-03-11 00:00:00.000,4.99
1517005,86782,TEBAR,TEBAR,MARIO MERCEARIA E ACOUGUE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M1,IPC,"110371001",2023-02-11 00:00:00.000,6.99
1517005,86782,TEBAR,TEBAR,MARIO MERCEARIA E ACOUGUE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M1,IPC,"110371001",2022-12-01 00:00:00.000,4.89
1517005,86782,TEBAR,TEBAR,MARIO MERCEARIA E ACOUGUE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M1,IPC,"110371001",2022-03-11 00:00:00.000,6.99
1517005,86782,TEBAR,TEBAR,MARIO MERCEARIA E ACOUGUE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M1,IPC,"110371001",2022-03-21 00:00:00.000,6.99
1517005,86782,TEBAR,TEBAR,MARIO MERCEARIA E ACOUGUE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M1,IPC,"110371001",2021-12-01 00:00:00.000,5.99
1516995,89348,TEBAR,TEBAR,UBALDO CAETANO DE OLIVEIRA NETO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M9,IPC,"110371001",2023-10-29 00:00:00.000,3.29
1516995,89348,TEBAR,TEBAR,UBALDO CAETANO DE OLIVEIRA NETO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M9,IPC,"110371001",2023-08-29 00:00:00.000,4.49
1516995,89348,TEBAR,TEBAR,UBALDO CAETANO DE OLIVEIRA NETO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M9,IPC,"110371001",2023-06-29 00:00:00.000,5.99
1516995,89348,TEBAR,TEBAR,UBALDO CAETANO DE OLIVEIRA NETO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M9,IPC,"110371001",2023-05-19 00:00:00.000,3.99
1516995,89348,TEBAR,TEBAR,UBALDO CAETANO DE OLIVEIRA NETO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M9,IPC,"110371001",2022-07-09 00:00:00.000,3.99
1516995,89348,TEBAR,TEBAR,UBALDO CAETANO DE OLIVEIRA NETO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M9,IPC,"110371001",2022-05-29 00:00:00.000,3.29
1516995,89348,TEBAR,TEBAR,UBALDO CAETANO DE OLIVEIRA NETO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M9,IPC,"110371001",2022-03-09 00:00:00.000,5.49
1516995,89348,TEBAR,TEBAR,UBALDO CAETANO DE OLIVEIRA NETO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M9,IPC,"110371001",2021-12-19 00:00:00.000,5.79
1516995,89348,TEBAR,TEBAR,UBALDO CAETANO DE OLIVEIRA NETO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M9,IPC,"110371001",2021-12-29 00:00:00.000,7.49
1516984,89351,TEBAR,TEBAR,CAMILA QUEIROZ DE ARAUJO GOMES,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M9,IPC,"110371001",2023-08-29 00:00:00.000,5.99
1516984,89351,TEBAR,TEBAR,CAMILA QUEIROZ DE ARAUJO GOMES,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M9,IPC,"110371001",2023-08-09 00:00:00.000,7.99
1516984,89351,TEBAR,TEBAR,CAMILA QUEIROZ DE ARAUJO GOMES,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M9,IPC,"110371001",2023-07-09 00:00:00.000,8.99
1516984,89351,TEBAR,TEBAR,CAMILA QUEIROZ DE ARAUJO GOMES,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M9,IPC,"110371001",2022-12-09 00:00:00.000,3.99
1516984,89351,TEBAR,TEBAR,CAMILA QUEIROZ DE ARAUJO GOMES,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M9,IPC,"110371001",2022-09-19 00:00:00.000,2.99
1516984,89351,TEBAR,TEBAR,CAMILA QUEIROZ DE ARAUJO GOMES,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M9,IPC,"110371001",2022-08-09 00:00:00.000,3.99
1516984,89351,TEBAR,TEBAR,CAMILA QUEIROZ DE ARAUJO GOMES,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M9,IPC,"110371001",2022-04-09 00:00:00.000,8.99
1512903,89026,TEBAR,TEBAR,LAPINHA COMERCIAL DE ALIMENTOS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M9,IPC,"110371001",2023-10-09 00:00:00.000,6.49
